               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 319,             0.02498,           0.0071396,          0.00092728,             0.97733,                   1,               0.995,             0.82351,            0.012208,           0.0026824,          0.00071926,           0.0068518,           0.0068518,           0.0068518
                 320,            0.022621,           0.0063666,          0.00088899,             0.97608,                   1,               0.995,             0.86748,            0.014818,           0.0029132,          0.00075264,           0.0068419,           0.0068419,           0.0068419
                 321,            0.021338,           0.0071675,           0.0013798,             0.97475,                   1,               0.995,             0.88247,             0.01133,            0.002846,          0.00077877,            0.006832,            0.006832,            0.006832
                 322,            0.022579,           0.0072451,            0.002294,             0.97307,                   1,               0.995,             0.88787,            0.015304,           0.0029826,           0.0007988,           0.0068221,           0.0068221,           0.0068221
                 323,            0.025841,           0.0078643,           0.0011169,             0.97297,                   1,               0.995,             0.84093,            0.012479,           0.0028882,          0.00079803,           0.0068122,           0.0068122,           0.0068122
                 324,            0.019961,           0.0078809,           0.0017864,             0.97272,                   1,               0.995,             0.86007,            0.016291,           0.0031502,          0.00077572,           0.0068023,           0.0068023,           0.0068023
                 325,            0.026059,           0.0068181,           0.0012357,             0.97272,                   1,               0.995,             0.89826,            0.011221,           0.0028987,          0.00078335,           0.0067924,           0.0067924,           0.0067924
                 326,            0.018779,           0.0066318,          0.00096487,              0.9738,                   1,               0.995,             0.87883,            0.013306,           0.0029345,          0.00078526,           0.0067825,           0.0067825,           0.0067825
                 327,            0.018929,           0.0082489,           0.0011658,             0.97201,                   1,               0.995,             0.90556,            0.011884,           0.0028565,           0.0007761,           0.0067726,           0.0067726,           0.0067726
                 328,            0.020455,           0.0071388,          0.00093796,             0.97541,                   1,               0.995,              0.8394,            0.012979,           0.0030034,          0.00077724,           0.0067627,           0.0067627,           0.0067627
                 329,            0.020535,           0.0068921,           0.0016791,             0.97354,                   1,               0.995,             0.92129,             0.01137,           0.0031166,           0.0007515,           0.0067528,           0.0067528,           0.0067528
                 330,            0.018653,           0.0073094,           0.0013012,             0.97189,                   1,               0.995,             0.90757,            0.013105,           0.0033438,          0.00073147,           0.0067429,           0.0067429,           0.0067429
                 331,              0.0249,           0.0075364,            0.001804,              0.9686,                   1,               0.995,             0.88909,            0.012077,           0.0032694,          0.00070438,            0.006733,            0.006733,            0.006733
                 332,            0.018271,           0.0072455,          0.00080867,             0.97063,                   1,               0.995,             0.89134,            0.011786,           0.0033171,          0.00068607,           0.0067231,           0.0067231,           0.0067231
                 333,            0.019398,           0.0068507,           0.0011577,             0.97619,                   1,               0.995,             0.93089,            0.010934,            0.003329,          0.00066986,           0.0067132,           0.0067132,           0.0067132
                 334,            0.021362,           0.0072151,           0.0018788,             0.97572,                   1,               0.995,             0.90871,            0.013571,           0.0036588,          0.00066738,           0.0067033,           0.0067033,           0.0067033
                 335,            0.021975,           0.0061823,            0.001213,             0.97255,                   1,               0.995,             0.89873,            0.010998,            0.003576,           0.0006712,           0.0066934,           0.0066934,           0.0066934
                 336,            0.021342,           0.0085477,           0.0013209,             0.97662,                   1,               0.995,               0.888,            0.013478,           0.0031617,           0.0006609,           0.0066835,           0.0066835,           0.0066835
                 337,            0.023498,           0.0057452,           0.0014698,             0.97401,                   1,               0.995,             0.88196,            0.011782,           0.0029101,          0.00064487,           0.0066736,           0.0066736,           0.0066736
                 338,            0.019488,           0.0078474,           0.0011545,             0.97358,                   1,               0.995,             0.88395,            0.012533,           0.0032856,          0.00066509,           0.0066637,           0.0066637,           0.0066637
                 339,            0.017131,           0.0066218,           0.0010316,             0.97249,                   1,               0.995,             0.86106,            0.011656,            0.003134,          0.00065041,           0.0066538,           0.0066538,           0.0066538
                 340,              0.0257,            0.007429,           0.0019242,             0.97052,                   1,               0.995,             0.89411,            0.012585,           0.0029953,          0.00065441,           0.0066439,           0.0066439,           0.0066439
                 341,            0.019218,           0.0068399,           0.0011409,             0.96968,                   1,               0.995,             0.88384,            0.010865,           0.0027711,          0.00064659,            0.006634,            0.006634,            0.006634
                 342,            0.019187,           0.0064005,           0.0010059,              0.9702,                   1,               0.995,             0.81677,            0.014984,           0.0028791,          0.00065479,           0.0066241,           0.0066241,           0.0066241
                 343,              0.0226,           0.0076653,          0.00096693,             0.96843,                   1,               0.995,             0.84482,            0.012453,           0.0028396,          0.00065556,           0.0066142,           0.0066142,           0.0066142
                 344,            0.017077,             0.00784,          0.00090097,             0.97158,                   1,               0.995,             0.89224,            0.013263,           0.0026734,          0.00066643,           0.0066043,           0.0066043,           0.0066043
                 345,             0.02232,           0.0073762,           0.0014511,             0.97087,                   1,               0.995,              0.9033,             0.01092,           0.0024078,          0.00066414,           0.0065944,           0.0065944,           0.0065944
                 346,            0.026423,           0.0078988,          0.00086975,              0.9677,                   1,               0.995,             0.88599,            0.012824,           0.0024271,          0.00068913,           0.0065845,           0.0065845,           0.0065845
                 347,            0.016962,           0.0064279,          0.00098329,             0.96306,                   1,               0.995,             0.85373,            0.013118,           0.0025566,          0.00068073,           0.0065746,           0.0065746,           0.0065746
                 348,            0.019372,           0.0062773,          0.00087449,             0.96162,                   1,               0.995,             0.88351,              0.0133,           0.0025046,          0.00068684,           0.0065647,           0.0065647,           0.0065647
                 349,            0.019223,           0.0079487,           0.0014849,             0.96446,                   1,               0.995,             0.86938,             0.01285,           0.0024784,          0.00069466,           0.0065548,           0.0065548,           0.0065548
                 350,            0.019811,           0.0077575,           0.0010391,             0.96486,                   1,               0.995,             0.89424,            0.013192,           0.0025065,          0.00072269,           0.0065449,           0.0065449,           0.0065449
                 351,            0.024682,           0.0061303,           0.0018544,             0.96741,                   1,               0.995,              0.9017,            0.012045,            0.002655,          0.00072021,            0.006535,            0.006535,            0.006535
                 352,            0.022359,           0.0068959,          0.00097857,             0.96251,                   1,               0.995,             0.86317,            0.012154,           0.0023339,          0.00073299,           0.0065251,           0.0065251,           0.0065251
                 353,            0.019064,           0.0061128,           0.0029024,             0.96356,                   1,               0.995,             0.89105,            0.011664,           0.0022686,          0.00071106,           0.0065152,           0.0065152,           0.0065152
                 354,            0.018925,           0.0082941,            0.001088,             0.96675,                   1,               0.995,             0.94077,            0.011506,            0.002213,          0.00069523,           0.0065053,           0.0065053,           0.0065053
                 355,            0.015996,           0.0065965,           0.0017204,             0.97241,                   1,               0.995,             0.88352,            0.011544,           0.0022435,          0.00066242,           0.0064954,           0.0064954,           0.0064954
                 356,            0.019473,           0.0065921,            0.001277,             0.97321,                   1,               0.995,             0.90009,            0.011783,           0.0023084,          0.00066433,           0.0064855,           0.0064855,           0.0064855
                 357,            0.018103,           0.0080076,            0.001167,             0.96796,                   1,               0.995,             0.89091,            0.012377,           0.0024099,          0.00064354,           0.0064756,           0.0064756,           0.0064756
                 358,            0.018318,           0.0080591,          0.00094928,               0.969,                   1,               0.995,             0.89898,            0.010908,           0.0022278,           0.0006443,           0.0064657,           0.0064657,           0.0064657
                 359,            0.015529,           0.0069994,          0.00088526,             0.96905,                   1,               0.995,             0.88456,            0.012717,           0.0025408,          0.00065098,           0.0064558,           0.0064558,           0.0064558
                 360,            0.018649,           0.0052288,          0.00094626,             0.96707,                   1,               0.995,             0.90338,            0.010992,           0.0023942,          0.00066547,           0.0064459,           0.0064459,           0.0064459
                 361,             0.02347,           0.0055641,            0.001542,             0.96265,                   1,               0.995,             0.86258,            0.011363,            0.002435,          0.00067806,            0.006436,            0.006436,            0.006436
                 362,            0.017039,           0.0065644,           0.0011453,             0.96347,                   1,               0.995,             0.88276,            0.011151,           0.0023708,          0.00064449,           0.0064261,           0.0064261,           0.0064261
                 363,            0.017755,           0.0081356,            0.001057,             0.96979,                   1,               0.995,              0.8749,            0.011228,           0.0027373,          0.00059948,           0.0064162,           0.0064162,           0.0064162
                 364,             0.01665,           0.0058243,          0.00079978,             0.96708,                   1,               0.995,             0.90807,            0.011604,           0.0028598,          0.00057077,           0.0064063,           0.0064063,           0.0064063
                 365,            0.016455,           0.0077672,          0.00091717,             0.97073,                   1,               0.995,             0.88133,            0.010765,           0.0028675,          0.00054779,           0.0063964,           0.0063964,           0.0063964
                 366,            0.015453,           0.0056858,           0.0008899,             0.96798,                   1,               0.995,             0.88195,            0.011638,            0.003123,          0.00053749,           0.0063865,           0.0063865,           0.0063865
                 367,            0.017487,           0.0065132,           0.0014024,             0.96852,                   1,               0.995,             0.86592,            0.011064,            0.002969,          0.00052423,           0.0063766,           0.0063766,           0.0063766
                 368,            0.025216,           0.0053628,           0.0012585,             0.96963,                   1,               0.995,             0.88841,            0.011541,           0.0029285,          0.00052538,           0.0063667,           0.0063667,           0.0063667
                 369,            0.018438,           0.0066344,          0.00086611,             0.97691,                   1,               0.995,              0.8987,            0.011806,           0.0031085,           0.0005208,           0.0063568,           0.0063568,           0.0063568
                 370,            0.022832,           0.0074323,           0.0009187,             0.97635,                   1,               0.995,             0.91629,            0.011161,           0.0028501,          0.00053711,           0.0063469,           0.0063469,           0.0063469
                 371,            0.016742,           0.0064823,          0.00074409,             0.97775,                   1,               0.995,             0.87119,            0.011104,           0.0028815,           0.0005311,            0.006337,            0.006337,            0.006337
                 372,            0.024959,           0.0066059,          0.00079969,             0.97409,                   1,               0.995,             0.82355,            0.015159,           0.0030267,          0.00054169,           0.0063271,           0.0063271,           0.0063271
                 373,             0.02099,           0.0074545,          0.00085851,             0.97008,                   1,               0.995,             0.87334,             0.01104,           0.0028379,          0.00054073,           0.0063172,           0.0063172,           0.0063172
                 374,            0.016858,           0.0053265,          0.00070731,             0.95698,                   1,               0.995,             0.81214,            0.013603,            0.002985,           0.0005537,           0.0063073,           0.0063073,           0.0063073
                 375,            0.020778,           0.0075424,            0.005165,             0.95059,                   1,               0.995,             0.85228,           0.0098931,            0.002872,           0.0005537,           0.0062974,           0.0062974,           0.0062974
                 376,            0.017077,           0.0076819,          0.00088237,             0.95415,                   1,               0.995,             0.83788,            0.014615,           0.0032408,          0.00055466,           0.0062875,           0.0062875,           0.0062875
                 377,            0.021796,           0.0051004,          0.00098855,             0.94736,                   1,               0.995,             0.77788,            0.013006,           0.0031261,          0.00055447,           0.0062776,           0.0062776,           0.0062776
                 378,            0.021927,           0.0074634,          0.00092837,             0.95075,                   1,               0.995,             0.82602,            0.015972,           0.0030322,          0.00055943,           0.0062677,           0.0062677,           0.0062677
                 379,            0.017504,           0.0068945,          0.00079772,             0.94823,                   1,               0.995,             0.85226,             0.01261,           0.0029242,          0.00055656,           0.0062578,           0.0062578,           0.0062578
                 380,            0.023954,            0.006931,           0.0011476,             0.95287,                   1,               0.995,              0.8949,            0.011405,            0.002871,          0.00057373,           0.0062479,           0.0062479,           0.0062479
                 381,             0.01798,           0.0076172,          0.00096204,             0.95558,                   1,               0.995,             0.88576,            0.012946,           0.0027874,          0.00057697,            0.006238,            0.006238,            0.006238
                 382,            0.019147,           0.0074869,          0.00088024,             0.95179,                   1,               0.995,             0.88115,            0.011335,           0.0026331,          0.00059509,           0.0062281,           0.0062281,           0.0062281
                 383,            0.018348,           0.0067049,          0.00091009,             0.95016,                   1,               0.995,             0.87593,            0.012684,           0.0027537,          0.00061951,           0.0062182,           0.0062182,           0.0062182
                 384,            0.021891,           0.0056873,          0.00071333,             0.95039,                   1,               0.995,             0.83266,            0.011287,           0.0028536,          0.00062733,           0.0062083,           0.0062083,           0.0062083
                 385,            0.016759,             0.00666,           0.0012051,             0.95061,                   1,               0.995,             0.87064,            0.010764,           0.0029714,          0.00064697,           0.0061984,           0.0061984,           0.0061984
                 386,            0.016028,              0.0078,          0.00095071,             0.95698,                   1,               0.995,             0.87709,            0.010559,           0.0026746,          0.00064487,           0.0061885,           0.0061885,           0.0061885
                 387,            0.017484,           0.0062234,           0.0009826,             0.96212,                   1,               0.995,             0.88611,            0.010922,           0.0028253,           0.0006567,           0.0061786,           0.0061786,           0.0061786
                 388,            0.021608,            0.006702,           0.0015294,             0.96488,                   1,               0.995,             0.89246,            0.010133,           0.0027895,          0.00064983,           0.0061687,           0.0061687,           0.0061687
                 389,            0.016359,           0.0058433,           0.0021609,             0.95773,                   1,               0.995,             0.87616,             0.01082,            0.002928,          0.00066681,           0.0061588,           0.0061588,           0.0061588
                 390,            0.023029,           0.0067631,           0.0016667,               0.976,                   1,               0.995,             0.85938,            0.011291,            0.002893,          0.00066242,           0.0061489,           0.0061489,           0.0061489
                 391,            0.016818,           0.0066781,           0.0020226,              0.9781,                   1,               0.995,             0.85895,            0.010013,           0.0027597,          0.00064411,            0.006139,            0.006139,            0.006139
                 392,            0.023455,            0.007255,           0.0046678,             0.97581,                   1,               0.995,             0.85921,            0.011167,           0.0027082,          0.00065479,           0.0061291,           0.0061291,           0.0061291
                 393,            0.015662,           0.0062888,          0.00078952,             0.96493,                   1,               0.995,             0.87532,            0.011284,           0.0027804,          0.00064545,           0.0061192,           0.0061192,           0.0061192
                 394,            0.019767,           0.0059214,          0.00096801,             0.96671,                   1,               0.995,             0.83224,            0.012532,            0.002954,          0.00064983,           0.0061093,           0.0061093,           0.0061093
                 395,             0.01828,           0.0063401,           0.0010605,             0.97402,                   1,               0.995,             0.85921,            0.011181,           0.0030267,          0.00063839,           0.0060994,           0.0060994,           0.0060994
                 396,            0.017097,           0.0068458,           0.0012994,             0.96446,                   1,               0.995,             0.87648,            0.011346,           0.0028291,          0.00063553,           0.0060895,           0.0060895,           0.0060895
                 397,            0.020102,           0.0060315,           0.0010437,             0.96812,                   1,               0.995,             0.86541,            0.011535,           0.0027704,          0.00062618,           0.0060796,           0.0060796,           0.0060796
                 398,            0.016312,           0.0062129,           0.0010374,             0.97155,                   1,               0.995,              0.8703,            0.011277,           0.0026751,          0.00061169,           0.0060697,           0.0060697,           0.0060697
                 399,            0.019834,           0.0070981,          0.00091717,             0.97349,                   1,               0.995,              0.8704,           0.0099034,           0.0025754,          0.00059586,           0.0060598,           0.0060598,           0.0060598
                 400,            0.019017,           0.0068466,           0.0011278,             0.97449,                   1,               0.995,             0.91938,            0.012067,           0.0025594,          0.00058889,           0.0060499,           0.0060499,           0.0060499
                 401,            0.015561,           0.0062447,          0.00087607,             0.97308,                   1,               0.995,             0.88722,           0.0098971,           0.0025187,          0.00058651,             0.00604,             0.00604,             0.00604
                 402,             0.01846,           0.0078098,           0.0010702,             0.97457,                   1,               0.995,             0.89405,           0.0095827,            0.002502,          0.00058165,           0.0060301,           0.0060301,           0.0060301
                 403,            0.013124,           0.0058154,           0.0010674,             0.96616,                   1,               0.995,             0.86949,            0.010534,           0.0026178,          0.00057421,           0.0060202,           0.0060202,           0.0060202
                 404,            0.020569,           0.0082833,           0.0023348,             0.96646,                   1,               0.995,             0.82641,            0.010836,           0.0024939,          0.00057583,           0.0060103,           0.0060103,           0.0060103
                 405,            0.015227,           0.0055669,          0.00081177,             0.96736,                   1,               0.995,             0.88424,            0.011002,           0.0025027,           0.0005743,           0.0060004,           0.0060004,           0.0060004
                 406,            0.015862,           0.0054319,           0.0016568,             0.96832,                   1,               0.995,             0.89084,             0.01158,           0.0023274,          0.00056858,           0.0059905,           0.0059905,           0.0059905
                 407,            0.023358,           0.0066731,          0.00083807,              0.9713,                   1,               0.995,              0.8813,            0.010811,           0.0023055,          0.00055971,           0.0059806,           0.0059806,           0.0059806
                 408,            0.022077,           0.0068534,          0.00072257,             0.97498,                   1,               0.995,             0.85033,            0.011109,           0.0023408,          0.00056314,           0.0059707,           0.0059707,           0.0059707
                 409,            0.013769,           0.0055595,          0.00078784,             0.97408,                   1,               0.995,              0.8733,            0.011126,           0.0024478,          0.00055456,           0.0059608,           0.0059608,           0.0059608
                 410,            0.017627,           0.0074064,          0.00093262,             0.97662,                   1,               0.995,             0.81727,            0.011809,            0.002459,          0.00055275,           0.0059509,           0.0059509,           0.0059509
                 411,            0.020917,           0.0074963,          0.00083975,              0.9732,                   1,               0.995,             0.83832,            0.010895,           0.0024853,           0.0005352,            0.005941,            0.005941,            0.005941
                 412,            0.021422,           0.0071161,          0.00093058,              0.9757,                   1,               0.995,             0.89145,            0.010495,           0.0024831,          0.00053883,           0.0059311,           0.0059311,           0.0059311
                 413,            0.015069,           0.0076143,          0.00077743,             0.97437,                   1,               0.995,             0.89539,            0.011065,           0.0026188,          0.00053368,           0.0059212,           0.0059212,           0.0059212
                 414,            0.022018,           0.0079971,           0.0010684,             0.97251,                   1,               0.995,             0.87213,            0.011761,           0.0026791,          0.00053682,           0.0059113,           0.0059113,           0.0059113
                 415,            0.016926,            0.005367,          0.00072318,             0.97067,                   1,               0.995,             0.90932,            0.010465,           0.0029011,          0.00054665,           0.0059014,           0.0059014,           0.0059014
                 416,            0.016894,           0.0070613,          0.00081478,             0.97224,                   1,               0.995,             0.88549,            0.010383,           0.0027456,          0.00053968,           0.0058915,           0.0058915,           0.0058915
                 417,            0.018936,           0.0053962,           0.0016241,              0.9735,                   1,               0.995,             0.90938,            0.010513,           0.0026162,           0.0005311,           0.0058816,           0.0058816,           0.0058816
                 418,            0.019018,           0.0064889,           0.0009624,              0.9748,                   1,               0.995,             0.85777,            0.012115,           0.0027952,          0.00053492,           0.0058717,           0.0058717,           0.0058717
                 419,              0.0155,           0.0066158,           0.0008732,             0.97662,                   1,               0.995,             0.87553,             0.01182,           0.0027618,          0.00054045,           0.0058618,           0.0058618,           0.0058618
                 420,             0.01971,           0.0076753,           0.0011295,             0.97295,                   1,               0.995,             0.88756,            0.010678,            0.002502,          0.00054846,           0.0058519,           0.0058519,           0.0058519
                 421,            0.018664,           0.0050948,          0.00091672,             0.96769,                   1,               0.995,             0.87021,            0.011543,           0.0025928,          0.00056181,            0.005842,            0.005842,            0.005842
                 422,            0.018428,           0.0061617,          0.00077141,             0.96695,                   1,               0.995,             0.85814,            0.010956,            0.002481,           0.0005888,           0.0058321,           0.0058321,           0.0058321
                 423,            0.021244,           0.0064791,          0.00078535,             0.95945,                   1,               0.995,             0.85746,            0.010319,           0.0024502,           0.0006073,           0.0058222,           0.0058222,           0.0058222
                 424,            0.015578,           0.0056629,          0.00091902,             0.95562,                   1,               0.995,              0.8857,           0.0093887,           0.0022979,          0.00060539,           0.0058123,           0.0058123,           0.0058123
                 425,            0.025671,           0.0062951,          0.00079295,              0.9513,                   1,               0.995,             0.83842,            0.009808,             0.00249,          0.00061474,           0.0058024,           0.0058024,           0.0058024
                 426,            0.018189,           0.0060031,           0.0012121,             0.95507,                   1,               0.995,             0.86748,            0.010295,           0.0024717,           0.0006012,           0.0057925,           0.0057925,           0.0057925
                 427,            0.015388,           0.0064316,          0.00087331,             0.95824,                   1,               0.995,             0.88286,            0.010595,           0.0025604,          0.00059319,           0.0057826,           0.0057826,           0.0057826
                 428,             0.02353,           0.0069307,           0.0010823,             0.96317,                   1,               0.995,             0.88968,           0.0097619,            0.002383,          0.00057125,           0.0057727,           0.0057727,           0.0057727
                 429,             0.02003,           0.0070393,          0.00079415,             0.96667,                   1,               0.995,             0.81894,            0.011276,           0.0024967,          0.00054502,           0.0057628,           0.0057628,           0.0057628
                 430,            0.016436,           0.0068328,            0.001094,             0.96844,                   1,               0.995,             0.88265,            0.010179,           0.0022013,          0.00052977,           0.0057529,           0.0057529,           0.0057529
                 431,            0.022564,           0.0084171,           0.0010092,              0.9661,                   1,               0.995,             0.85198,            0.010886,           0.0023599,          0.00052204,            0.005743,            0.005743,            0.005743
                 432,            0.016674,           0.0064822,          0.00087305,             0.96757,                   1,               0.995,             0.87966,            0.010816,           0.0022357,          0.00051756,           0.0057331,           0.0057331,           0.0057331
                 433,            0.023373,           0.0070397,          0.00074882,              0.9673,                   1,               0.995,             0.87593,            0.010587,           0.0023277,          0.00052185,           0.0057232,           0.0057232,           0.0057232
                 434,            0.015814,           0.0058024,            0.001795,             0.97114,                   1,               0.995,             0.87701,             0.01061,           0.0020769,          0.00052614,           0.0057133,           0.0057133,           0.0057133
                 435,            0.015352,           0.0059738,          0.00073019,             0.97256,                   1,               0.995,             0.85337,            0.012597,           0.0022686,          0.00052423,           0.0057034,           0.0057034,           0.0057034
                 436,            0.020698,            0.008266,          0.00093621,             0.97444,                   1,               0.995,             0.85863,           0.0097355,           0.0020344,          0.00053434,           0.0056935,           0.0056935,           0.0056935
                 437,             0.01452,           0.0055308,          0.00072659,             0.97626,                   1,               0.995,             0.82074,            0.012307,            0.002249,          0.00052958,           0.0056836,           0.0056836,           0.0056836
                 438,            0.025623,           0.0076925,            0.001298,             0.97849,                   1,               0.995,             0.90228,           0.0097174,           0.0019844,          0.00052471,           0.0056737,           0.0056737,           0.0056737
                 439,            0.015702,           0.0055557,          0.00069994,             0.97813,                   1,               0.995,             0.83896,            0.012011,           0.0024121,          0.00053282,           0.0056638,           0.0056638,           0.0056638
                 440,            0.016894,           0.0059614,          0.00073363,              0.9779,                   1,               0.995,             0.90083,           0.0098233,           0.0020959,          0.00052862,           0.0056539,           0.0056539,           0.0056539
                 441,            0.017273,            0.006795,            0.000787,             0.97875,                   1,               0.995,             0.85374,            0.011514,            0.002455,          0.00053997,            0.005644,            0.005644,            0.005644
                 442,            0.017847,           0.0063555,          0.00095538,             0.97851,                   1,               0.995,             0.84455,            0.011678,           0.0024552,          0.00053167,           0.0056341,           0.0056341,           0.0056341
                 443,            0.021961,           0.0063607,          0.00083801,             0.97715,                   1,               0.995,             0.83612,            0.011717,           0.0025558,          0.00054178,           0.0056242,           0.0056242,           0.0056242
                 444,            0.022082,           0.0070182,           0.0027141,             0.97152,                   1,               0.995,              0.8572,            0.010365,           0.0023718,          0.00054073,           0.0056143,           0.0056143,           0.0056143
                 445,             0.02195,           0.0063215,            0.001198,             0.97221,                   1,               0.995,             0.84302,            0.011939,           0.0024805,          0.00054865,           0.0056044,           0.0056044,           0.0056044
                 446,            0.018203,           0.0063475,          0.00068631,             0.97139,                   1,               0.995,             0.88291,            0.010412,           0.0024002,          0.00055838,           0.0055945,           0.0055945,           0.0055945
                 447,             0.01473,           0.0059123,            0.000881,             0.97093,                   1,               0.995,             0.84335,            0.010688,           0.0023372,          0.00056581,           0.0055846,           0.0055846,           0.0055846
                 448,            0.020759,           0.0059989,          0.00093078,             0.97122,                   1,               0.995,             0.83084,            0.011458,           0.0023582,          0.00056591,           0.0055747,           0.0055747,           0.0055747
                 449,            0.020551,           0.0072812,          0.00088417,             0.97162,                   1,               0.995,             0.87678,            0.010116,           0.0023215,          0.00057268,           0.0055648,           0.0055648,           0.0055648
                 450,            0.015041,           0.0064737,           0.0015207,             0.97156,                   1,               0.995,             0.84997,            0.010572,            0.002476,           0.0005723,           0.0055549,           0.0055549,           0.0055549
                 451,            0.016518,           0.0072561,          0.00084806,             0.97268,                   1,               0.995,             0.82706,            0.011466,           0.0026658,          0.00057259,            0.005545,            0.005545,            0.005545
                 452,            0.019008,           0.0068726,          0.00090201,             0.97274,                   1,               0.995,             0.83346,            0.010654,            0.002445,          0.00056868,           0.0055351,           0.0055351,           0.0055351
                 453,            0.018197,             0.00623,          0.00078184,             0.97322,                   1,               0.995,             0.90128,            0.010518,           0.0023482,          0.00056229,           0.0055252,           0.0055252,           0.0055252
                 454,            0.021911,           0.0065169,          0.00085566,              0.9719,                   1,               0.995,             0.84249,            0.010355,           0.0022993,          0.00055809,           0.0055153,           0.0055153,           0.0055153
